Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV X2 
0.304 0.022 0.45499999999999996 7.42e-05 0.00285 4.014 normal 1.0039270899634547 1.008353462120297 12.907757687988804
0.304 0.022 0.45499999999999996 7.42e-05 0.0026 4.014 normal 0.999124579425892 1.0066987291037455 7.056422875217222
0.304 0.022 0.45499999999999996 7.42e-05 0.00275 4.014 normal 1.0017468384618742 1.0074983492189897 10.083263249148656
0.304 0.022 0.45499999999999996 7.42e-05 0.00265 4.014 normal 0.9996843122300969 1.0072594074501626 7.988373611686147
0.304 0.022 0.45499999999999996 7.42e-05 0.0027 4.014 normal 1.0009724208579225 1.0073532256601399 9.042360740130666
0.304 0.022 0.45499999999999996 7.42e-05 0.0028 4.014 normal 1.0030890319610832 1.007748274651911 11.711365711959752
0.304 0.022 0.45499999999999996 7.42e-05 0.00295 4.014 normal 1.0065065856799391 1.009255685568799 15.629541261682789
0.304 0.022 0.45499999999999996 7.42e-05 0.003 4.014 normal 1.0077040327458802 1.009615008274304 17.034280277843585
0.304 0.022 0.4716666666666667 7.42e-05 0.0022 4.014 normal 0.992128846765793 1.003132629867808 7.487484896772094
0.304 0.022 0.4716666666666667 7.42e-05 0.0021 4.014 normal 0.9894498276253891 1.002578509120135 9.9505286000582
0.304 0.022 0.4716666666666667 7.42e-05 0.002 4.014 normal 0.98707718225838 1.0017600335513035 13.058332387915453
0.304 0.022 0.4716666666666667 7.42e-05 0.00215 4.014 normal 0.9903281842355394 1.0028813375866525 8.269188150768649
0.304 0.022 0.4716666666666667 7.42e-05 0.00205 4.014 normal 0.9878251376126633 1.0022290266788088 11.633312579310505
0.304 0.022 0.4716666666666667 7.42e-05 0.0022500000000000003 4.014 normal 0.99225809478632 1.003704965927306 6.376832647983299
0.304 0.022 0.4716666666666667 7.42e-05 0.00235 4.014 normal 0.994865765580797 1.0046975785587737 5.03078487402812
0.304 0.022 0.4716666666666667 7.42e-05 0.00245 4.014 normal 0.997462542150843 1.0055950978057178 4.399414971815444
0.304 0.022 0.4716666666666667 7.42e-05 0.0023 4.014 normal 0.9939509559874687 1.0042276012318263 5.9168431406977495
0.304 0.022 0.4716666666666667 7.42e-05 0.0024000000000000002 4.014 normal 0.9961377852793808 1.0051484873275556 4.67118171401435
