Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering X2
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 0.62832 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 5.65488 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 5.02656 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 5.65488 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 2.51328 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 4.3982399999999995 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 6.2832 normal 58.31272145256108
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 4.3982399999999995 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 3.76992 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 5.02656 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 1.25664 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 1.25664 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 0.0 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 3.1416 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 2.51328 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 0.62832 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 3.76992 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 0.62832 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 1.88496 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 5.02656 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 2.51328 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 3.1416 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.00233125 6.2832 inverted 49.51244310520959
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 0.0 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 1.88496 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 0.62832 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 6.2832 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 5.65488 inverted 33.969949184229755
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 3.1416 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 0.0 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 1.88496 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 1.88496 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 4.3982399999999995 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 6.2832 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 2.51328 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 2.51328 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 4.3982399999999995 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 1.25664 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 3.1416 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 3.76992 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 3.76992 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 0.62832 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 1.25664 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.0023875 5.65488 normal 41.22287465550242
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 0.0 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 6.2832 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 3.1416 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 5.02656 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 3.1416 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 2.51328 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 3.76992 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 5.65488 normal 28.205716971648034
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 3.76992 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 0.62832 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 5.65488 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 0.0 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 0.62832 inverted 21.56321161772684
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 1.25664 normal 21.378659476225035
0.304 0.0 0.39499999999999996 7.42e-05 0.00244375 5.02656 inverted 23.796127639024004
0.304 0.0 0.39499999999999996 7.42e-05 0.0025 1.88496 normal 21.378659476225035
