Sin2Theta12 Sin2Theta13 Sin2Theta23 Dm221 Dm231 dCP Ordering FluxNormalization_Below1GeV FluxNormalization_Above1GeV FluxTilt NuNuBarRatio FlavorRatio ZenithFluxUp ZenithFluxDown ORCAEnergyScale ShowerClassification TrackClassification IntermediateClassification XSecNuTau NCoverCC NCHad DIS CCQE CCQENuBarNu CCQEMuE CC1Pi_Pi0Pi CC1Pi_NuBarNuE CC1Pi_NuBarNuMu CC1PiProduction CohPiProduction AxialMass X2 
0.304 0.022 0.36816 0.0000742 0.0022000 4.140 normal 1.0 1.0045500444496585 0.0006600022375995719 1.0041877918991895 1.0104775519383136 -0.16154687985315133 -0.025149198610464576 1.0 0.9756884873832066 0.9998298979469631 1.0637709681741874 0.9431072653725371 0.9720237061900941 0.975584866160217 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1316088982344812 262.36
0.304 0.022 0.36816 0.0000742 0.0021000 4.140 normal 1.0 1.0062395055847095 0.0009246856249674046 1.0058853451023797 1.0118108206303456 -0.1696263191921502 -0.024802719496706406 1.0 0.9750947842254165 0.9975117964463568 1.0696980261411289 0.9344609615050704 0.9632219439963688 0.9673131758579441 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1526882783953765 393.15
0.304 0.022 0.36816 0.0000742 0.0021500 4.140 normal 1.0 1.0039647358627262 0.00020259482074991395 1.005021493708182 1.011084726154782 -0.16299305817351561 -0.02374399652008453 1.0 0.9762937220913649 0.9988907846800751 1.0682685101387874 0.9411866558497916 0.9682669698765148 0.9721342040867723 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1423729311627344 325.26
0.304 0.022 0.36816 0.0000742 0.0020500 4.140 normal 1.0 1.0087505323966557 0.0023666789724512997 1.0068559806586663 1.0125838786186647 -0.1826870335419366 -0.026750388300628997 1.0 0.9733375259607117 0.9966633601593359 1.070949819817666 0.9258285151657082 0.9600362727542336 0.9637848575266308 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.15988958925042 463.30
0.304 0.022 0.36816 0.0000742 0.0022500 4.140 normal 1.0 1.0034733585109967 -0.0004960936048280893 1.0033826633184986 1.0099943221674565 -0.13770220430264943 -0.026107193783105696 1.0 0.9754725206466701 0.9992375751625413 1.0607059560497645 0.9480754599389082 0.9747067784936316 0.9786183300059316 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1380980468979978 206.15
0.304 0.022 0.36816 0.0000742 0.0023500 4.140 normal 1.0 0.9953327030086047 -0.005212172666120532 1.0018926307050569 1.0092553715161463 -0.11843224787434524 -0.02753332732457064 1.0 0.9738123569683901 1.0003608849128758 1.0627537336216815 0.9584197828875682 1.0075791940037566 1.0118725504437973 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1160985069132838 119.25
0.304 0.022 0.36816 0.0000742 0.0024000 4.140 normal 1.0 0.9948364790916819 -0.0059775416027067225 1.0012048594087086 1.0089649786901846 -0.12479139786280802 -0.02752363502386804 1.0 0.9706113907530093 0.9999504325656867 1.0589019112458284 0.9609656230556357 1.0169105321851055 1.0196668497643888 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.118129493091969 93.33
0.304 0.022 0.36816 0.0000742 0.0023000 4.140 normal 1.0 0.9944595936136968 -0.004288721801465564 1.0026140229688183 1.0095940972140074 -0.1024350962494458 -0.0210498242958909 1.0 0.9787442349836736 1.004228450634144 1.0677775922235795 0.9594442756905438 0.9933918873993736 0.9991292302037633 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.103860915776368 156.76
0.304 0.022 0.36816 0.0000742 0.0028000 4.140 normal 1.0 0.999605277921778 -0.0017939137406219124 0.9940285352436198 1.0081227604404184 -0.01272062098370735 -0.024526200681967297 1.0 0.9690561746669062 1.0004190142489537 1.0431264559284015 0.9854520103113464 1.008322721403917 1.0081256792121058 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0445932022001947 321.82
0.304 0.022 0.36816 0.0000742 0.0024500 4.140 normal 1.0 0.9950394478411797 -0.006508467011830532 1.0010015826050203 1.0087183637473212 -0.11900521617573757 -0.03091297502006774 1.0 0.967169816916416 0.9977417089807995 1.055203985376343 0.9645575969087915 1.0237053358577948 1.0257261190268558 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1177544432022763 80.00
0.304 0.022 0.36816 0.0000742 0.0027500 4.140 normal 1.0 0.9992940705213694 -0.0017372866567238025 0.994943737302699 1.0082312859972742 0.029800273395581844 -0.023816072405789417 1.0 0.9702498303613522 1.003065802889362 1.0443687495361123 0.9887166353979231 1.0113548385241407 1.01108550062591 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9811983402984256 256.31
0.304 0.022 0.36816 0.0000742 0.0025500 4.140 normal 1.0 0.9954204374939348 -0.006736590343158244 1.0010387773703642 1.0083711044168797 0.0698200179590197 -0.028089002424760035 1.0 0.9678948795072525 1.000913748259266 1.0536032879233685 0.980162131624421 1.0241003098934311 1.0235241468496517 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0038493285239523 93.05
0.304 0.022 0.36816 0.0000742 0.0026500 4.140 normal 1.0 0.9985062424372322 -0.0039824161360413135 1.0005790966971713 1.0083859370420853 0.020679911881084565 -0.02819578316764854 1.0 0.9668900725120583 1.0004260834528595 1.0461139643972 0.9832441660228951 1.0177098337892665 1.0172881118212778 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9910578659767072 156.17
0.304 0.022 0.36816 0.0000742 0.0027000 4.140 normal 1.0 0.9990154124114353 -0.0029890065883828054 0.9989271558573889 1.0083852393576227 0.03484981908139894 -0.025656270125964564 1.0 0.9678513618135388 1.0011803686352634 1.0447590152649673 0.9863199733895621 1.014703814790878 1.0143543427317279 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9854602055385945 202.48
0.304 0.022 0.36816 0.0000742 0.0025000 4.140 normal 1.0 0.9952101355551124 -0.006858971998762943 1.001795554410182 1.0084963148834294 0.011576805086463044 -0.02987700317752353 1.0 0.9683352236834272 1.0003375509483798 1.0561895480651218 0.9721985462240343 1.0276903974857037 1.0270270549601 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0100289373849067 78.35
0.304 0.022 0.36816 0.0000742 0.0026000 4.140 normal 1.0 0.9990052700388593 -0.00570990285149652 0.9997672313459111 1.008366645014636 0.00306229527390728 -0.02872009457734377 1.0 0.9654257344580938 0.9987879644210171 1.0480062239385384 0.981585812287817 1.0208508713860214 1.0203533801345208 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9972284326526472 119.21
0.304 0.022 0.36816 0.0000742 0.0029000 4.140 normal 1.0 1.0003284191883848 0.0003132543569628521 0.9930586742085061 1.0070907572992738 -0.0003222744023794317 -0.022349872845772133 1.0 0.9741982991880288 1.0041200912521053 1.0387219804543615 0.9885505492302729 1.0012120746887834 1.001183488933664 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0231831870854387 462.14
0.304 0.022 0.36816 0.0000742 0.0030000 4.140 normal 1.0 0.9973180634641922 -0.0016532474267515263 0.9930003453825824 1.0051517061435433 -0.003621779950485286 -0.025592899144208568 1.0 0.9739519422424421 1.002511231670672 1.0387641658889257 0.9865533408338547 1.0211296993269514 1.0206333169776738 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0446431645669119 598.24
0.304 0.022 0.38921 0.0000742 0.0021000 4.140 normal 1.0 1.0118023407801118 0.004145815983206721 1.000056117044089 1.011170932172302 -0.16119054008663564 -0.006934486403421798 1.0 0.9813142708302341 0.9973205348759686 1.054730795327289 0.9439764612444571 0.9512539811852545 0.9519188805451385 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.143991562620527 377.77
0.304 0.022 0.38921 0.0000742 0.0020500 4.140 normal 1.0 1.0134464542056312 0.005594613405077354 1.0010727149738603 1.0119605793092128 -0.177160001685743 -0.007949965736638035 1.0 0.9807673937512666 0.9977098415044345 1.0567812353267507 0.9348808809593725 0.9473627320174504 0.9469776765263478 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1532902025726373 450.50
0.304 0.022 0.38921 0.0000742 0.0021500 4.140 normal 1.0 1.0126853970525715 0.002600056111047336 0.9991491514191715 1.0096336214064099 -0.120462615335353 -0.0040863138847898415 1.0 0.9800265605089707 0.9962988756548211 1.051178978329244 0.9531494211352306 0.9533188968487962 0.9566620232882664 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1258018118147934 307.36
0.304 0.022 0.36816 0.0000742 0.0029500 4.140 normal 1.0 0.9995514490697703 -0.0004142336686680534 0.9929290839638467 1.0062072066184018 -0.0018212556123079167 -0.024047000296495348 1.0 0.9742419730156062 1.0027772491104823 1.0384236522046695 0.9879507453041201 1.0084750825106432 1.008275596368595 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0307254427789956 531.85
0.304 0.022 0.36816 0.0000742 0.0028500 4.140 normal 1.0 0.999774961169157 -0.0006027872498141158 0.9934647704407609 1.0075944937895427 -0.009287301125098704 -0.02644569940559747 1.0 0.971658054206764 1.0017889691813864 1.039636408094124 0.9877203949986334 1.0048634045117741 1.0047484842307035 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0432299657436108 389.55
0.304 0.022 0.38921 0.0000742 0.0020000 4.140 normal 1.0 1.0156908623675733 0.006982194926214323 1.0020854174292229 1.0127717378847163 -0.17942179670209604 -0.013966152231639004 1.0 0.9808851285228712 0.9979619939736153 1.0585477711116382 0.9252266388366237 0.9349982527923179 0.9353085169233908 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1561498497210674 525.95
0.304 0.022 0.38921 0.0000742 0.0023000 4.140 normal 1.0 1.0028964094372614 -0.00020068349071890388 0.9965907465918762 1.0089274685965024 -0.1223778532637339 -0.014118154464941317 1.0 0.9809400691839424 0.9998175852605453 1.0487894770106754 0.966827087241274 0.9812485392876772 0.9837300544089076 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0805576118835905 131.77
0.304 0.022 0.38921 0.0000742 0.0023500 4.140 normal 1.0 0.999163125292502 -0.0019756214647919613 0.9960580613379509 1.0085847428374883 -0.13129860127045553 -0.016417724899547417 1.0 0.9797403732478608 1.000575238926515 1.0491792379707956 0.9710239122343111 0.9973496628213615 0.9994544374747242 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0583380165191107 91.45
0.304 0.022 0.38921 0.0000742 0.0022000 4.140 normal 1.0 1.0092037128875817 0.001232966598761474 0.9982653837583058 1.0098112689503744 -0.13168388114488144 -0.011099052477642882 1.0 0.9768670206089204 0.9959358744792269 1.0494266422496958 0.9570375210823898 0.9712356643238892 0.9750094606983645 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1026705563356352 241.93
0.304 0.022 0.38921 0.0000742 0.0022500 4.140 normal 1.0 1.0058801062939413 3.935287259672477e-05 0.9974094238484268 1.0093262961628893 -0.12192598974407878 -0.012345305078882426 1.0 0.9801238219349042 0.9977272055884033 1.049936827856224 0.9598114160597039 0.9759968624927021 0.9793827375949734 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.093184755791737 182.50
0.304 0.022 0.38921 0.0000742 0.0024000 4.140 normal 1.0 0.9981073626008397 -0.0027258717956632644 0.9950926625362095 1.008100198195282 -0.1324702384773666 -0.01845410209417474 1.0 0.9764390383925005 0.9992720231048186 1.0475576572058658 0.9756656264716934 1.0107509189605288 1.012213253477713 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0395208329155283 63.48
0.304 0.022 0.38921 0.0000742 0.0025500 4.140 normal 1.0 0.9974291051605235 -0.0034667108869432797 1.0007575923584722 1.0076871984059685 -0.0016070012733483833 -0.01973535414435432 1.0 0.9731992729886135 0.9996208305910815 1.0392613723509698 0.9883341480514525 1.019356668205679 1.0188951745410337 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9690215649024926 60.23
0.304 0.022 0.38921 0.0000742 0.0024500 4.140 normal 1.0 0.9970795319321573 -0.003188672580043145 1.002934621560763 1.0080617389370643 0.003062512843351299 -0.019089618130233053 1.0 0.9737263366977817 0.998110546728231 1.0447895699551792 0.9768093081785092 1.026124265829755 1.0245977153431047 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9806756232436425 47.73
0.304 0.022 0.38921 0.0000742 0.0025000 4.140 normal 1.0 0.9975971052224463 -0.003578191783390784 1.002593572529783 1.0070528022543896 -0.012692727331698008 -0.022220286204449935 1.0 0.9729520669725398 0.9984870909595173 1.040482642192726 0.9805939871123566 1.0229989349552389 1.022449464196463 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9746396148623596 47.20
0.304 0.022 0.38921 0.0000742 0.0027500 4.140 normal 1.0 1.0016361962130715 -0.00012884043812754606 0.9979902924784041 0.9899873841025092 0.0007049068168859299 -0.015797203688663306 1.0 0.984186493381959 1.0062727805358078 1.0274097538798432 0.9883931845473329 1.0063438698658862 1.0061938323024195 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9961675449751707 222.93
0.304 0.022 0.38921 0.0000742 0.0027000 4.140 normal 1.0 1.0013083909804867 -0.0006947154079701114 0.9969662730093425 0.9898203497216606 0.00379317296472958 -0.018279877440154576 1.0 0.9837992346592184 1.0066261367322433 1.0299975950742253 0.9858199009193926 1.0097770961807546 1.0095453866267827 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9882663482823026 168.70
0.304 0.022 0.38921 0.0000742 0.0028500 4.140 normal 1.0 0.9983336095621682 0.0021453568791194423 0.9930363711425925 1.0070535245117775 0.012456800844727762 -0.017494156781092486 1.0 0.9793349101512412 1.0024065757012113 1.0306900099549423 1.0000249425840082 1.0006644106412714 1.000648757933375 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9862005570847469 352.66
0.304 0.022 0.38921 0.0000742 0.0029000 4.140 normal 1.0 0.9983590831376383 0.001249838333642951 0.9934665280577775 1.0064375282286857 0.02630976421531525 -0.014156887286458017 1.0 0.9789032799546852 1.001971311666971 1.0279015719712667 0.9989608538947051 1.0117980252421694 1.0115206242616146 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9791273360558618 417.90
0.304 0.022 0.38921 0.0000742 0.0028000 4.140 normal 1.0 0.9983060993513071 0.0017313594303657582 0.992767365680008 1.0074752803639617 0.0010589341480493368 -0.015099889509404439 1.0 0.9786674215649646 1.003705236961723 1.0298704796806453 0.9987426150925052 1.003309009728118 1.0032308993551657 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.988703940191738 284.21
0.304 0.022 0.38921 0.0000742 0.0026500 4.140 normal 1.0 0.9976549738087812 -0.0008145194386437656 0.9994555414033377 1.007459957013671 0.011125528814488635 -0.020498683125945303 1.0 0.9742064948991501 1.0007972138299883 1.0336931232308342 0.9934935353068883 1.0128669136465316 1.0125613792441368 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9789181137578381 121.75
0.304 0.022 0.38921 0.0000742 0.0029500 4.140 normal 1.0 0.9982167657874823 -0.0008320064044230332 0.9936196737019583 1.0055423910556107 0.03969931136069736 -0.01129935689462423 1.0 0.9776888056133347 0.9995443816888361 1.0280383373355901 1.0017045201741825 1.0240961600955714 1.023530731963288 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9629853884498243 484.69
0.304 0.022 0.38921 0.0000742 0.0026000 4.140 normal 1.0 0.9996911473843529 -0.0025488007263428534 1.0021183697794531 1.0076941976667553 0.03295632013681895 -0.018929361977647764 1.0 0.971420286974453 0.9980111984665014 1.034066849462212 0.9914523977338058 1.0160536560547695 1.0156716872421554 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9620033813642351 85.37
0.304 0.022 0.41026 0.0000742 0.0021500 4.140 normal 1.0 1.0098385177554692 0.005050389927927779 1.002327571185373 1.009593029215103 -0.09478048162841018 0.0006330240450309046 1.0 0.9908649122530783 0.9999948611914833 1.0432162104884146 0.9572415951736916 0.9432517095527334 0.9454391516038161 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0912454602488637 298.60
0.304 0.022 0.41026 0.0000742 0.0020500 4.140 normal 1.0 1.0110054746969068 0.008053157023006512 0.9963411458857614 1.0111601729444075 -0.11272160072866426 -0.006747785998833796 1.0 0.9934625364385292 1.0036711562495662 1.0524161747386478 0.9411446220651883 0.9300677340263364 0.9344634731128674 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1064915956707457 444.29
0.304 0.022 0.41026 0.0000742 0.0023000 4.140 normal 1.0 1.0049669420914393 0.0014428420662407915 0.993307769695386 1.0080886075953508 -0.08428620518297815 -0.00431620185632104 1.0 0.9868548014090551 0.9993980216445255 1.0374390278962453 0.9749882676618028 0.9731886849703835 0.9753265698778264 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0764366116150477 116.96
0.304 0.022 0.41026 0.0000742 0.0020000 4.140 normal 1.0 1.0119133518185088 0.009448842993483586 0.997378302122345 1.0119819492152877 -0.12331856006901275 -0.007895316472635295 1.0 0.994168644205724 1.003969893536299 1.0548684448024837 0.9320986874488021 0.9239241360375665 0.9292620352439953 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.1150519141364426 522.77
0.304 0.022 0.41026 0.0000742 0.0021000 4.140 normal 1.0 1.0105013629346276 0.006599028731659117 0.9957740819604053 1.01035121904563 -0.1043455928266621 -0.002672099262906208 1.0 0.9935820769887324 1.0035795300987989 1.0500074017787477 0.9470768053246574 0.9369235650954186 0.9400857517079982 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.098860192697911 370.11
0.304 0.022 0.41026 0.0000742 0.0022500 4.140 normal 1.0 1.0070351524997723 0.0025111153765034902 0.9924989208112338 1.0084851557165475 -0.08679237350967262 -0.0038928233937630913 1.0 0.9886257901780363 0.9999530618720879 1.0399793409753924 0.9700358193602101 0.962713950257641 0.9651566191748222 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0798413378957141 169.51
0.304 0.022 0.41026 0.0000742 0.0022000 4.140 normal 1.0 1.0091493517364118 0.003699341203918776 0.9933971779326076 1.0089725771448559 -0.08585174007016137 -0.0037072851655787177 1.0 0.9897899649257215 0.9996284380594428 1.0419745457889746 0.9649587485146456 0.9517182592151219 0.9548334161965616 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0822661388803223 230.61
0.304 0.022 0.38921 0.0000742 0.0030000 4.140 normal 1.0 0.9980315981160843 -0.0006454958094110259 0.9935473181929868 1.0044631725970614 0.047674694967113074 -0.01371342050060573 1.0 0.9793968806459677 0.999359487163461 1.0275975651602574 0.9929993250460715 1.0370495643761874 1.0361819126894203 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.961387031459034 551.45
0.304 0.022 0.41026 0.0000742 0.0026000 4.140 normal 1.0 0.9987604738120504 -8.16417175575696e-05 1.0027300395710543 0.9963753295852456 0.002919640136223386 -0.010863128327045652 1.0 0.980809449253907 1.0007983156137985 1.0183602068617288 0.9922979101698709 1.0109451438587687 1.0108683194622117 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0649900516113409 64.47
0.304 0.022 0.41026 0.0000742 0.0023500 4.140 normal 1.0 1.0029555127632335 0.00011555880266931272 0.9940630183042413 1.0077432784831588 -0.08334207558591113 -0.006571521616833642 1.0 0.9841923160320774 0.9985361960194874 1.0348067205362037 0.9793135288945988 0.9846447666142412 0.9863311784457052 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0758614250242633 75.02
0.304 0.022 0.41026 0.0000742 0.0024000 4.140 normal 1.0 0.9991914059774839 -0.00022432596212400914 0.9996630272554496 1.0074503800933292 -0.06250709833785296 -0.008418079592660098 1.0 0.9834376524213561 0.9999315871580106 1.0355090334882369 0.9844835640115109 0.9993466639611447 1.002473506562743 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9965482212676053 44.72
0.304 0.022 0.41026 0.0000742 0.0027000 4.140 normal 1.0 1.0002068035833278 0.001184514331336254 0.9978548112930791 1.0068984037725168 0.002925705615080031 -0.007366646592966085 1.0 0.9784331843444124 0.9988983707315071 1.0181021565651158 1.0053577519589587 1.0051681635147294 1.005045989354183 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9814497918453475 142.58
0.304 0.022 0.41026 0.0000742 0.0025500 4.140 normal 1.0 0.9984668552913898 -0.0009371313784690158 1.0015363456334716 1.0068292965695713 -0.046601719429206115 -0.013962898535651913 1.0 0.977772000359697 0.9982672088078222 1.0257120051675161 0.9936441619292277 1.0148815754622147 1.0145276246891333 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9714819722033741 38.50
0.304 0.022 0.41026 0.0000742 0.0024500 4.140 normal 1.0 0.9980512301791102 -0.0006744474512875919 1.0010047014665266 1.007213667725385 -0.0542615778068045 -0.010249910849398946 1.0 0.9810583891878403 0.9992951221711037 1.0329888713055526 0.9855923091684803 1.0128219546196338 1.012341027707557 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9809529201023278 28.65
0.304 0.022 0.41026 0.0000742 0.0026500 4.140 normal 1.0 0.9990554129387286 -9.902133265214929e-05 1.003469630216344 1.0069360622316128 -0.0022265484369011165 -0.0078042843084189135 1.0 0.9772437090170722 0.9981426358099055 1.0198569776993638 1.0037626718351842 1.0085518956104502 1.0083493116793414 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9763388209157332 99.38
0.304 0.022 0.41026 0.0000742 0.0025000 4.140 normal 1.0 0.9982306099061611 -0.0010518682760722012 1.0008687942500338 1.0069800716803479 -0.04250174244450556 -0.013465595929498066 1.0 0.9786975071366238 0.9986892996652628 1.0297516016444574 0.9879172046322904 1.018599848473953 1.0181565215129642 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9678962455950276 26.66
0.304 0.022 0.41026 0.0000742 0.0030000 4.140 normal 1.0 0.9994496982799761 -0.0015792532619472847 0.9989770549220975 0.9891978103744058 0.1194193973458068 0.0032634443982342484 1.0 0.9868581659027188 0.9985881977277697 1.0132846901834123 0.9961520226306091 1.0519244067072628 1.0507117354433921 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9921767346759172 521.89
0.304 0.022 0.41026 0.0000742 0.0028000 4.140 normal 1.0 1.0000265633956378 0.0013373038732146913 1.0034777040250749 0.990429207557513 0.03523239614140466 -0.0031773172470312776 1.0 0.9887711705993572 1.0032660986234279 1.0131245689590824 0.9994085527936403 1.0042256462198262 1.0041261563036203 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0157185912590585 258.49
0.304 0.022 0.41026 0.0000742 0.0029000 4.140 normal 1.0 0.9997499078669898 -0.0005262227438639449 0.9988798300645609 0.9906567958695778 0.08463735810822232 -0.004312930711035224 1.0 0.9879286224719357 1.0007810857476955 1.0134790869389776 0.9948480911570984 1.0262111108878516 1.025596459654287 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9958866239811833 386.25
0.304 0.022 0.41026 0.0000742 0.0029500 4.140 normal 1.0 0.9996394360095315 -0.0017701302281693324 0.9990477410753484 0.9921014921240762 0.10273165169256045 -0.0023603913588345483 1.0 0.9848861640632568 0.9988541152746222 1.0126814791471523 0.9962560977477963 1.0387359591472778 1.0378294525236174 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 0.9937963757125574 453.37
0.304 0.022 0.43132 0.0000742 0.0020000 4.140 normal 1.0 1.0090854164372716 0.01113853824372401 1.001189594068309 1.0110160483133335 -0.09870643509763595 -0.004455395799117257 1.0 1.0005850957658107 1.004869178459289 1.0487097781383874 0.9408154793416938 0.920021515947061 0.9250024151182822 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0911525918117941 526.54
0.304 0.022 0.41026 0.0000742 0.0028500 4.140 normal 1.0 0.9997614401075212 0.0018377414657390048 0.9984342606332268 1.0024842454803158 0.06300837792092155 -0.0015997640610746896 1.0 0.981337056419881 0.9989256439549437 1.0138135899261143 1.0038710508053215 1.0147269656763307 1.014380920952262 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0118251071791577 319.49
0.304 0.022 0.41026 0.0000742 0.0027500 4.140 normal 1.0 0.9994857403208495 0.002728313186563817 0.9967798916776813 1.0067148002446502 0.01589809545100637 -0.006962735900182319 1.0 0.9811000701246375 1.0009428596927556 1.0167469672474045 1.0038022878748223 1.0016686228868243 1.0016292592860752 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0099541568711596 196.72
0.304 0.022 0.43132 0.0000742 0.0020500 4.140 normal 1.0 1.008395313730526 0.009731196864243449 0.99340685775853 1.0101853852298732 -0.09230409970712751 -0.005079003469285035 1.0 1.0010495689952632 1.0047503455415527 1.047310504582324 0.9476763440573163 0.9284389169720665 0.932841699301855 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0850937537118197 445.44
0.304 0.022 0.43132 0.0000742 0.0022500 4.140 normal 1.0 1.0054954644884921 0.0042211220554139745 0.9913246056809555 1.0074709638671528 -0.060448416703268115 0.0009866138858855501 1.0 0.9966909892398993 1.002779618239313 1.0339156362930908 0.9762214211087907 0.9572962224303273 0.9601187608334667 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0524199920949857 163.52
0.304 0.022 0.43132 0.0000742 0.0022000 4.140 normal 1.0 1.0062230865719428 0.005401101546324392 0.9930951186119283 1.0071362113961393 -0.06671029945411194 0.0010870144309513962 1.0 0.9997392300473691 1.0034744416150052 1.0370736358066361 0.9676586322094821 0.9492913748102453 0.9520654275175924 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0597185102952509 226.65
0.304 0.022 0.43132 0.0000742 0.0023000 4.140 normal 1.0 1.004795131197166 0.003118373853168188 0.9929664631462237 1.0070635331898992 -0.05426061760422819 0.00032257113618116835 1.0 0.9938870496323143 1.0009903112135323 1.0295717517979477 0.9814673850029838 0.9659591857020753 0.9684244190924343 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.046017552658216 108.94
0.304 0.022 0.43132 0.0000742 0.0021500 4.140 normal 1.0 1.0069468183208918 0.006732839387843678 0.9963748102163353 1.0083346319311643 -0.07086162915284573 0.00019389241134088934 1.0 1.0013102925296542 1.0040117392056385 1.0393817696955374 0.9587294940200761 0.9406783183736486 0.9433641986365249 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0661980482859097 295.74
0.304 0.022 0.43132 0.0000742 0.0021000 4.140 normal 1.0 1.00763653231937 0.008277477419350216 0.9921749433082249 1.0093549285714245 -0.0807137338097188 -0.0024411989886382146 1.0 1.001392253238425 1.004477371114572 1.0443396505832283 0.9559015404038663 0.9343175381131353 0.9381588009253988 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0754803395366845 369.40
